Crossing ID,City,State,Street,County,Railroad,Date/Time,Duration,Reason,Immediate Impacts,Additional Comments,hour,day_of_week,month,is_weekend,Duration_Clean,target_class,target_minutes,crossing_frequency,railroad_frequency
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-04-08 17:24:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",17,2,4,0,31-60 minutes,31-60 minutes,45.5,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-04-07 22:55:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",22,1,4,0,1-2 hours,1-2 hours,90.0,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-03-30 11:20:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",11,0,3,0,1-2 hours,1-2 hours,90.0,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-03-30 02:44:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",2,0,3,0,1-2 hours,1-2 hours,90.0,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-03-21 04:00:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",4,5,3,1,1-2 hours,1-2 hours,90.0,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-03-09 19:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.   1",19,0,3,0,31-60 minutes,31-60 minutes,45.5,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2026-03-07 03:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,3,5,3,1,1-2 hours,1-2 hours,90.0,54,5265
288035Y,HOUSTON,TX,HUGHES STREET,HARRIS,UP,2025-10-10 18:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",18,4,10,0,1-2 hours,1-2 hours,90.0,54,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-07-26 08:00:00,31-60 minutes,A stationary train,,NAW,8,6,7,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-07-26 07:58:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,6,7,1,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-07-13 08:01:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",8,0,7,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-29 07:13:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,0,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-28 07:51:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,6,6,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-26 00:56:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",0,4,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-25 20:37:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get thro",20,3,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-24 01:49:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",1,2,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-20 08:30:00,31-60 minutes,A stationary train,,NAW,8,5,6,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-20 08:17:00,31-60 minutes,A stationary train,,,8,5,6,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-20 00:20:00,16-30 minutes,A stationary train,,,0,5,6,1,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-19 12:20:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",12,4,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-17 01:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",1,2,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-17 01:09:00,31-60 minutes,A stationary train,,,1,2,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-15 15:35:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",15,0,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-15 15:34:00,16-30 minutes,A stationary train,,,15,0,6,0,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-13 07:35:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",7,5,6,1,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-07 20:20:00,1-2 hours,A stationary train,,,20,6,6,1,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-07 20:20:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",20,6,6,1,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-04 19:20:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",19,3,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-02 03:40:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",3,1,6,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-02 03:40:00,31-60 minutes,A stationary train,,,3,1,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-01 07:41:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",7,0,6,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-01 07:41:00,16-30 minutes,A stationary train,,,7,0,6,0,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-06-01 07:39:00,16-30 minutes,A moving train,,This was a very long train. School is still in session. Long trains take longer causing students to arrive late at school ,7,0,6,0,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-31 17:00:00,31-60 minutes,A stationary train,,,17,6,5,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-31 17:00:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",17,6,5,1,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-29 21:28:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",21,4,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-29 21:27:00,31-60 minutes,A stationary train,,,21,4,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-29 07:37:00,16-30 minutes,A stationary train,,,7,4,5,0,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-29 07:37:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",7,4,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-28 08:26:00,16-30 minutes,A stationary train,,,8,3,5,0,16-30 minutes,16-30 minutes,23.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-28 08:26:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",8,3,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-27 21:26:00,31-60 minutes,A stationary train,,,21,2,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-27 21:26:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",21,2,5,0,1-2 hours,1-2 hours,90.0,43,5265
288039B,HOUSTON,TX,POLK STREET,HARRIS,UP,2026-05-26 17:56:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",17,1,5,0,31-60 minutes,31-60 minutes,45.5,43,5265
